Date,Category,Item,Sales
19-06-2023,Sandwiches,Cucumber Sandwich,28
19-06-2023,Wraps,Veggie Wrap,29
19-06-2023,Wraps,Paneer Wrap,11
19-06-2023,Wraps,Aloo Wrap,35
19-06-2023,Wraps,Hummus Wrap,26
19-06-2023,Pastas,Veg Alfredo Pasta,36
19-06-2023,Pastas,Veg Arrabbiata Pasta,26
19-06-2023,Pastas,Pesto Veg Pasta,6
19-06-2023,Pastas,Veg Mac and Cheese,23
19-06-2023,Salads,Greek Salad,22
19-06-2023,Salads,Caesar Salad,5
19-06-2023,Salads,Garden Salad,46
19-06-2023,Salads,Pasta Salad,29
19-06-2023,Fries,Classic Fries,27
19-06-2023,Fries,Cheese Fries,30
19-06-2023,Fries,Masala Fries,6
19-06-2023,Fries,Peri Peri Fries,32
19-06-2023,Beverages,Cold Coffee,12
19-06-2023,Beverages,Lemonade,26
19-06-2023,Beverages,Mango Smoothie,46
19-06-2023,Beverages,Green Tea,41
19-06-2023,Desserts,Brownie,14
19-06-2023,Desserts,Ice Cream Sundae,11
19-06-2023,Desserts,Fruit Salad,33
19-06-2023,Desserts,Chocolate Cake,18
20-06-2023,Veg Burgers,Classic Veg Burger,43
20-06-2023,Veg Burgers,Cheese Veg Burger,5
20-06-2023,Veg Burgers,Spicy Veg Burger,5
20-06-2023,Veg Burgers,Aloo Tikki Burger,50
20-06-2023,Veg Pizzas,Margherita Pizza,22
20-06-2023,Veg Pizzas,Veggie Delight Pizza,20
20-06-2023,Veg Pizzas,Paneer Pizza,26
20-06-2023,Veg Pizzas,Farmhouse Pizza,45
20-06-2023,Sandwiches,Veg Club Sandwich,24
20-06-2023,Sandwiches,Paneer Tikka Sandwich,7
20-06-2023,Sandwiches,Grilled Veg Sandwich,7
20-06-2023,Sandwiches,Cucumber Sandwich,8
20-06-2023,Wraps,Veggie Wrap,8
20-06-2023,Wraps,Paneer Wrap,28
20-06-2023,Wraps,Aloo Wrap,31
20-06-2023,Wraps,Hummus Wrap,14
20-06-2023,Pastas,Veg Alfredo Pasta,32
20-06-2023,Pastas,Veg Arrabbiata Pasta,13
20-06-2023,Pastas,Pesto Veg Pasta,46
20-06-2023,Pastas,Veg Mac and Cheese,27
20-06-2023,Salads,Greek Salad,40
20-06-2023,Salads,Caesar Salad,50
20-06-2023,Salads,Garden Salad,23
20-06-2023,Salads,Pasta Salad,30
20-06-2023,Fries,Classic Fries,27
20-06-2023,Fries,Cheese Fries,12
20-06-2023,Fries,Masala Fries,47
20-06-2023,Fries,Peri Peri Fries,36
20-06-2023,Beverages,Cold Coffee,19
20-06-2023,Beverages,Lemonade,38
20-06-2023,Beverages,Mango Smoothie,15
20-06-2023,Beverages,Green Tea,18
20-06-2023,Desserts,Brownie,40
20-06-2023,Desserts,Ice Cream Sundae,44
20-06-2023,Desserts,Fruit Salad,14
20-06-2023,Desserts,Chocolate Cake,37
21-06-2023,Veg Burgers,Classic Veg Burger,8
21-06-2023,Veg Burgers,Cheese Veg Burger,19
21-06-2023,Veg Burgers,Spicy Veg Burger,19
21-06-2023,Veg Burgers,Aloo Tikki Burger,43
21-06-2023,Veg Pizzas,Margherita Pizza,22
21-06-2023,Veg Pizzas,Veggie Delight Pizza,31
21-06-2023,Veg Pizzas,Paneer Pizza,26
21-06-2023,Veg Pizzas,Farmhouse Pizza,32
21-06-2023,Sandwiches,Veg Club Sandwich,35
21-06-2023,Sandwiches,Paneer Tikka Sandwich,35
21-06-2023,Sandwiches,Grilled Veg Sandwich,17
21-06-2023,Sandwiches,Cucumber Sandwich,35
21-06-2023,Wraps,Veggie Wrap,5
21-06-2023,Wraps,Paneer Wrap,7
21-06-2023,Wraps,Aloo Wrap,35
21-06-2023,Wraps,Hummus Wrap,5
21-06-2023,Pastas,Veg Alfredo Pasta,22
21-06-2023,Pastas,Veg Arrabbiata Pasta,26
21-06-2023,Pastas,Pesto Veg Pasta,36
21-06-2023,Pastas,Veg Mac and Cheese,9
21-06-2023,Salads,Greek Salad,35
21-06-2023,Salads,Caesar Salad,23
21-06-2023,Salads,Garden Salad,28
21-06-2023,Salads,Pasta Salad,43
21-06-2023,Fries,Classic Fries,44
21-06-2023,Fries,Cheese Fries,29
21-06-2023,Fries,Masala Fries,22
21-06-2023,Fries,Peri Peri Fries,50
21-06-2023,Beverages,Cold Coffee,36
21-06-2023,Beverages,Lemonade,30
21-06-2023,Beverages,Mango Smoothie,31
21-06-2023,Beverages,Green Tea,11
21-06-2023,Desserts,Brownie,7
21-06-2023,Desserts,Ice Cream Sundae,9
21-06-2023,Desserts,Fruit Salad,27
21-06-2023,Desserts,Chocolate Cake,15
22-06-2023,Veg Burgers,Classic Veg Burger,29
22-06-2023,Veg Burgers,Cheese Veg Burger,32
22-06-2023,Veg Burgers,Spicy Veg Burger,40
22-06-2023,Veg Burgers,Aloo Tikki Burger,19
22-06-2023,Veg Pizzas,Margherita Pizza,25
22-06-2023,Veg Pizzas,Veggie Delight Pizza,22
22-06-2023,Veg Pizzas,Paneer Pizza,20
22-06-2023,Veg Pizzas,Farmhouse Pizza,5
22-06-2023,Sandwiches,Veg Club Sandwich,23
22-06-2023,Sandwiches,Paneer Tikka Sandwich,43
22-06-2023,Sandwiches,Grilled Veg Sandwich,48
22-06-2023,Sandwiches,Cucumber Sandwich,29
22-06-2023,Wraps,Veggie Wrap,31
22-06-2023,Wraps,Paneer Wrap,18
22-06-2023,Wraps,Aloo Wrap,31
22-06-2023,Wraps,Hummus Wrap,40
22-06-2023,Pastas,Veg Alfredo Pasta,22
22-06-2023,Pastas,Veg Arrabbiata Pasta,40
22-06-2023,Pastas,Pesto Veg Pasta,20
22-06-2023,Pastas,Veg Mac and Cheese,24
22-06-2023,Salads,Greek Salad,13
22-06-2023,Salads,Caesar Salad,21
22-06-2023,Salads,Garden Salad,5
22-06-2023,Salads,Pasta Salad,41
22-06-2023,Fries,Classic Fries,24
22-06-2023,Fries,Cheese Fries,21
22-06-2023,Fries,Masala Fries,21
22-06-2023,Fries,Peri Peri Fries,26
22-06-2023,Beverages,Cold Coffee,19
22-06-2023,Beverages,Lemonade,48
22-06-2023,Beverages,Mango Smoothie,23
22-06-2023,Beverages,Green Tea,12
22-06-2023,Desserts,Brownie,32
22-06-2023,Desserts,Ice Cream Sundae,21
22-06-2023,Desserts,Fruit Salad,13
22-06-2023,Desserts,Chocolate Cake,13
23-06-2023,Veg Burgers,Classic Veg Burger,42
23-06-2023,Veg Burgers,Cheese Veg Burger,7
23-06-2023,Veg Burgers,Spicy Veg Burger,38
23-06-2023,Veg Burgers,Aloo Tikki Burger,11
23-06-2023,Veg Pizzas,Margherita Pizza,26
23-06-2023,Veg Pizzas,Veggie Delight Pizza,47
23-06-2023,Veg Pizzas,Paneer Pizza,35
23-06-2023,Veg Pizzas,Farmhouse Pizza,28
23-06-2023,Sandwiches,Veg Club Sandwich,20
23-06-2023,Sandwiches,Paneer Tikka Sandwich,37
23-06-2023,Sandwiches,Grilled Veg Sandwich,17
23-06-2023,Sandwiches,Cucumber Sandwich,38
23-06-2023,Wraps,Veggie Wrap,49
23-06-2023,Wraps,Paneer Wrap,29
23-06-2023,Wraps,Aloo Wrap,50
23-06-2023,Wraps,Hummus Wrap,33
23-06-2023,Pastas,Veg Alfredo Pasta,9
23-06-2023,Pastas,Veg Arrabbiata Pasta,21
23-06-2023,Pastas,Pesto Veg Pasta,17
23-06-2023,Pastas,Veg Mac and Cheese,29
23-06-2023,Salads,Greek Salad,43
23-06-2023,Salads,Caesar Salad,41
23-06-2023,Salads,Garden Salad,39
23-06-2023,Salads,Pasta Salad,48
23-06-2023,Fries,Classic Fries,10
23-06-2023,Fries,Cheese Fries,33
23-06-2023,Fries,Masala Fries,32
23-06-2023,Fries,Peri Peri Fries,38
23-06-2023,Beverages,Cold Coffee,20
23-06-2023,Beverages,Lemonade,44
23-06-2023,Beverages,Mango Smoothie,9
23-06-2023,Beverages,Green Tea,33
23-06-2023,Desserts,Brownie,27
23-06-2023,Desserts,Ice Cream Sundae,45
23-06-2023,Desserts,Fruit Salad,31
23-06-2023,Desserts,Chocolate Cake,6
24-06-2023,Veg Burgers,Classic Veg Burger,43
24-06-2023,Veg Burgers,Cheese Veg Burger,50
24-06-2023,Veg Burgers,Spicy Veg Burger,6
24-06-2023,Veg Burgers,Aloo Tikki Burger,45
24-06-2023,Veg Pizzas,Margherita Pizza,23
24-06-2023,Veg Pizzas,Veggie Delight Pizza,12
24-06-2023,Veg Pizzas,Paneer Pizza,44
24-06-2023,Veg Pizzas,Farmhouse Pizza,20
24-06-2023,Sandwiches,Veg Club Sandwich,5
24-06-2023,Sandwiches,Paneer Tikka Sandwich,34
24-06-2023,Sandwiches,Grilled Veg Sandwich,13
24-06-2023,Sandwiches,Cucumber Sandwich,16
24-06-2023,Wraps,Veggie Wrap,16
24-06-2023,Wraps,Paneer Wrap,43
24-06-2023,Wraps,Aloo Wrap,34
24-06-2023,Wraps,Hummus Wrap,8
24-06-2023,Pastas,Veg Alfredo Pasta,34
24-06-2023,Pastas,Veg Arrabbiata Pasta,14
24-06-2023,Pastas,Pesto Veg Pasta,31
24-06-2023,Pastas,Veg Mac and Cheese,22
24-06-2023,Salads,Greek Salad,16
24-06-2023,Salads,Caesar Salad,13
24-06-2023,Salads,Garden Salad,29
24-06-2023,Salads,Pasta Salad,41
24-06-2023,Fries,Classic Fries,18
24-06-2023,Fries,Cheese Fries,12
24-06-2023,Fries,Masala Fries,14
24-06-2023,Fries,Peri Peri Fries,6
24-06-2023,Beverages,Cold Coffee,44
24-06-2023,Beverages,Lemonade,26
24-06-2023,Beverages,Mango Smoothie,37
24-06-2023,Beverages,Green Tea,32
24-06-2023,Desserts,Brownie,26
24-06-2023,Desserts,Ice Cream Sundae,8
24-06-2023,Desserts,Fruit Salad,19
24-06-2023,Desserts,Chocolate Cake,22
25-06-2023,Veg Burgers,Classic Veg Burger,41
25-06-2023,Veg Burgers,Cheese Veg Burger,6
25-06-2023,Veg Burgers,Spicy Veg Burger,19
25-06-2023,Veg Burgers,Aloo Tikki Burger,25
25-06-2023,Veg Pizzas,Margherita Pizza,40
25-06-2023,Veg Pizzas,Veggie Delight Pizza,42
25-06-2023,Veg Pizzas,Paneer Pizza,46
25-06-2023,Veg Pizzas,Farmhouse Pizza,18
25-06-2023,Sandwiches,Veg Club Sandwich,13
25-06-2023,Sandwiches,Paneer Tikka Sandwich,36
25-06-2023,Sandwiches,Grilled Veg Sandwich,10
25-06-2023,Sandwiches,Cucumber Sandwich,11
25-06-2023,Wraps,Veggie Wrap,31
25-06-2023,Wraps,Paneer Wrap,47
25-06-2023,Wraps,Aloo Wrap,18
25-06-2023,Wraps,Hummus Wrap,25
25-06-2023,Pastas,Veg Alfredo Pasta,49
25-06-2023,Pastas,Veg Arrabbiata Pasta,16
25-06-2023,Pastas,Pesto Veg Pasta,6
25-06-2023,Pastas,Veg Mac and Cheese,46
25-06-2023,Salads,Greek Salad,11
25-06-2023,Salads,Caesar Salad,44
25-06-2023,Salads,Garden Salad,29
25-06-2023,Salads,Pasta Salad,46
25-06-2023,Fries,Classic Fries,5
25-06-2023,Fries,Cheese Fries,22
25-06-2023,Fries,Masala Fries,46
25-06-2023,Fries,Peri Peri Fries,43
25-06-2023,Beverages,Cold Coffee,23
25-06-2023,Beverages,Lemonade,24
25-06-2023,Beverages,Mango Smoothie,27
25-06-2023,Beverages,Green Tea,11
25-06-2023,Desserts,Brownie,44
25-06-2023,Desserts,Ice Cream Sundae,33
25-06-2023,Desserts,Fruit Salad,20
25-06-2023,Desserts,Chocolate Cake,48
26-06-2023,Veg Burgers,Classic Veg Burger,19
26-06-2023,Veg Burgers,Cheese Veg Burger,6
26-06-2023,Veg Burgers,Spicy Veg Burger,23
26-06-2023,Veg Burgers,Aloo Tikki Burger,41
26-06-2023,Veg Pizzas,Margherita Pizza,10
26-06-2023,Veg Pizzas,Veggie Delight Pizza,38
26-06-2023,Veg Pizzas,Paneer Pizza,19
26-06-2023,Veg Pizzas,Farmhouse Pizza,20
26-06-2023,Sandwiches,Veg Club Sandwich,32
26-06-2023,Sandwiches,Paneer Tikka Sandwich,43
26-06-2023,Sandwiches,Grilled Veg Sandwich,14
26-06-2023,Sandwiches,Cucumber Sandwich,13
26-06-2023,Wraps,Veggie Wrap,47
26-06-2023,Wraps,Paneer Wrap,37
26-06-2023,Wraps,Aloo Wrap,25
26-06-2023,Wraps,Hummus Wrap,43
26-06-2023,Pastas,Veg Alfredo Pasta,44
26-06-2023,Pastas,Veg Arrabbiata Pasta,31
26-06-2023,Pastas,Pesto Veg Pasta,40
26-06-2023,Pastas,Veg Mac and Cheese,18
26-06-2023,Salads,Greek Salad,20
26-06-2023,Salads,Caesar Salad,14
26-06-2023,Salads,Garden Salad,12
26-06-2023,Salads,Pasta Salad,50
26-06-2023,Fries,Classic Fries,38
26-06-2023,Fries,Cheese Fries,25
26-06-2023,Fries,Masala Fries,21
26-06-2023,Fries,Peri Peri Fries,13
26-06-2023,Beverages,Cold Coffee,21
26-06-2023,Beverages,Lemonade,12
26-06-2023,Beverages,Mango Smoothie,7
26-06-2023,Beverages,Green Tea,35
26-06-2023,Desserts,Brownie,23
26-06-2023,Desserts,Ice Cream Sundae,12
26-06-2023,Desserts,Fruit Salad,12
26-06-2023,Desserts,Chocolate Cake,44
27-06-2023,Veg Burgers,Classic Veg Burger,16
27-06-2023,Veg Burgers,Cheese Veg Burger,41
27-06-2023,Veg Burgers,Spicy Veg Burger,16
27-06-2023,Veg Burgers,Aloo Tikki Burger,6
27-06-2023,Veg Pizzas,Margherita Pizza,46
27-06-2023,Veg Pizzas,Veggie Delight Pizza,12
27-06-2023,Veg Pizzas,Paneer Pizza,38
27-06-2023,Veg Pizzas,Farmhouse Pizza,12
27-06-2023,Sandwiches,Veg Club Sandwich,10
27-06-2023,Sandwiches,Paneer Tikka Sandwich,42
27-06-2023,Sandwiches,Grilled Veg Sandwich,19
27-06-2023,Sandwiches,Cucumber Sandwich,12
27-06-2023,Wraps,Veggie Wrap,18
27-06-2023,Wraps,Paneer Wrap,48
27-06-2023,Wraps,Aloo Wrap,12
27-06-2023,Wraps,Hummus Wrap,5
27-06-2023,Pastas,Veg Alfredo Pasta,16
27-06-2023,Pastas,Veg Arrabbiata Pasta,17
27-06-2023,Pastas,Pesto Veg Pasta,34
27-06-2023,Pastas,Veg Mac and Cheese,21
27-06-2023,Salads,Greek Salad,41
27-06-2023,Salads,Caesar Salad,40
27-06-2023,Salads,Garden Salad,34
27-06-2023,Salads,Pasta Salad,34
27-06-2023,Fries,Classic Fries,6
27-06-2023,Fries,Cheese Fries,26
27-06-2023,Fries,Masala Fries,16
27-06-2023,Fries,Peri Peri Fries,24
27-06-2023,Beverages,Cold Coffee,5
27-06-2023,Beverages,Lemonade,43
27-06-2023,Beverages,Mango Smoothie,19
27-06-2023,Beverages,Green Tea,38
27-06-2023,Desserts,Brownie,23
27-06-2023,Desserts,Ice Cream Sundae,14
27-06-2023,Desserts,Fruit Salad,10
27-06-2023,Desserts,Chocolate Cake,48
28-06-2023,Veg Burgers,Classic Veg Burger,33
28-06-2023,Veg Burgers,Cheese Veg Burger,27
28-06-2023,Veg Burgers,Spicy Veg Burger,33
28-06-2023,Veg Burgers,Aloo Tikki Burger,17
28-06-2023,Veg Pizzas,Margherita Pizza,25
28-06-2023,Veg Pizzas,Veggie Delight Pizza,46
28-06-2023,Veg Pizzas,Paneer Pizza,11
28-06-2023,Veg Pizzas,Farmhouse Pizza,12
28-06-2023,Sandwiches,Veg Club Sandwich,44
28-06-2023,Sandwiches,Paneer Tikka Sandwich,19
28-06-2023,Sandwiches,Grilled Veg Sandwich,50
28-06-2023,Sandwiches,Cucumber Sandwich,12
28-06-2023,Wraps,Veggie Wrap,45
28-06-2023,Wraps,Paneer Wrap,9
28-06-2023,Wraps,Aloo Wrap,45
28-06-2023,Wraps,Hummus Wrap,40
28-06-2023,Pastas,Veg Alfredo Pasta,8
28-06-2023,Pastas,Veg Arrabbiata Pasta,49
28-06-2023,Pastas,Pesto Veg Pasta,18
28-06-2023,Pastas,Veg Mac and Cheese,33
28-06-2023,Salads,Greek Salad,32
28-06-2023,Salads,Caesar Salad,19
28-06-2023,Salads,Garden Salad,28
28-06-2023,Salads,Pasta Salad,37
28-06-2023,Fries,Classic Fries,32
28-06-2023,Fries,Cheese Fries,34
28-06-2023,Fries,Masala Fries,46
28-06-2023,Fries,Peri Peri Fries,5
28-06-2023,Beverages,Cold Coffee,42
28-06-2023,Beverages,Lemonade,41
28-06-2023,Beverages,Mango Smoothie,39
28-06-2023,Beverages,Green Tea,24
28-06-2023,Desserts,Brownie,15
28-06-2023,Desserts,Ice Cream Sundae,45
28-06-2023,Desserts,Fruit Salad,18
28-06-2023,Desserts,Chocolate Cake,50
29-06-2023,Veg Burgers,Classic Veg Burger,31
29-06-2023,Veg Burgers,Cheese Veg Burger,28
29-06-2023,Veg Burgers,Spicy Veg Burger,30
29-06-2023,Veg Burgers,Aloo Tikki Burger,41
29-06-2023,Veg Pizzas,Margherita Pizza,43
29-06-2023,Veg Pizzas,Veggie Delight Pizza,45
29-06-2023,Veg Pizzas,Paneer Pizza,20
29-06-2023,Veg Pizzas,Farmhouse Pizza,48
29-06-2023,Sandwiches,Veg Club Sandwich,48
29-06-2023,Sandwiches,Paneer Tikka Sandwich,20
29-06-2023,Sandwiches,Grilled Veg Sandwich,16
29-06-2023,Sandwiches,Cucumber Sandwich,44
29-06-2023,Wraps,Veggie Wrap,43
29-06-2023,Wraps,Paneer Wrap,43
29-06-2023,Wraps,Aloo Wrap,16
29-06-2023,Wraps,Hummus Wrap,38
29-06-2023,Pastas,Veg Alfredo Pasta,12
29-06-2023,Pastas,Veg Arrabbiata Pasta,45
29-06-2023,Pastas,Pesto Veg Pasta,43
29-06-2023,Pastas,Veg Mac and Cheese,15
29-06-2023,Salads,Greek Salad,10
29-06-2023,Salads,Caesar Salad,40
29-06-2023,Salads,Garden Salad,41
29-06-2023,Salads,Pasta Salad,16
29-06-2023,Fries,Classic Fries,7
29-06-2023,Fries,Cheese Fries,41
29-06-2023,Fries,Masala Fries,39
29-06-2023,Fries,Peri Peri Fries,10
29-06-2023,Beverages,Cold Coffee,44
29-06-2023,Beverages,Lemonade,38
29-06-2023,Beverages,Mango Smoothie,18
29-06-2023,Beverages,Green Tea,7
29-06-2023,Desserts,Brownie,24
29-06-2023,Desserts,Ice Cream Sundae,6
29-06-2023,Desserts,Fruit Salad,35
29-06-2023,Desserts,Chocolate Cake,40
30-06-2023,Veg Burgers,Classic Veg Burger,46
30-06-2023,Veg Burgers,Cheese Veg Burger,29
30-06-2023,Veg Burgers,Spicy Veg Burger,25
30-06-2023,Veg Burgers,Aloo Tikki Burger,11
30-06-2023,Veg Pizzas,Margherita Pizza,18
30-06-2023,Veg Pizzas,Veggie Delight Pizza,21
30-06-2023,Veg Pizzas,Paneer Pizza,30
30-06-2023,Veg Pizzas,Farmhouse Pizza,23
30-06-2023,Sandwiches,Veg Club Sandwich,16
30-06-2023,Sandwiches,Paneer Tikka Sandwich,8
30-06-2023,Sandwiches,Grilled Veg Sandwich,33
30-06-2023,Sandwiches,Cucumber Sandwich,48
30-06-2023,Wraps,Veggie Wrap,7
30-06-2023,Wraps,Paneer Wrap,26
30-06-2023,Wraps,Aloo Wrap,37
30-06-2023,Wraps,Hummus Wrap,35
30-06-2023,Pastas,Veg Alfredo Pasta,32
30-06-2023,Pastas,Veg Arrabbiata Pasta,28
30-06-2023,Pastas,Pesto Veg Pasta,37
30-06-2023,Pastas,Veg Mac and Cheese,28
30-06-2023,Salads,Greek Salad,50
30-06-2023,Salads,Caesar Salad,49
30-06-2023,Salads,Garden Salad,6
30-06-2023,Salads,Pasta Salad,21
30-06-2023,Fries,Classic Fries,34
30-06-2023,Fries,Cheese Fries,14
30-06-2023,Fries,Masala Fries,12
30-06-2023,Fries,Peri Peri Fries,34
30-06-2023,Beverages,Cold Coffee,33
30-06-2023,Beverages,Lemonade,5
30-06-2023,Beverages,Mango Smoothie,20
30-06-2023,Beverages,Green Tea,20
30-06-2023,Desserts,Brownie,20
30-06-2023,Desserts,Ice Cream Sundae,45
30-06-2023,Desserts,Fruit Salad,14
30-06-2023,Desserts,Chocolate Cake,20
01-07-2023,Veg Burgers,Classic Veg Burger,42
01-07-2023,Veg Burgers,Cheese Veg Burger,47
01-07-2023,Veg Burgers,Spicy Veg Burger,48
01-07-2023,Veg Burgers,Aloo Tikki Burger,49
01-07-2023,Veg Pizzas,Margherita Pizza,18
01-07-2023,Veg Pizzas,Veggie Delight Pizza,48
01-07-2023,Veg Pizzas,Paneer Pizza,15
01-07-2023,Veg Pizzas,Farmhouse Pizza,47
01-07-2023,Sandwiches,Veg Club Sandwich,32
01-07-2023,Sandwiches,Paneer Tikka Sandwich,47
01-07-2023,Sandwiches,Grilled Veg Sandwich,37
01-07-2023,Sandwiches,Cucumber Sandwich,11
01-07-2023,Wraps,Veggie Wrap,14
01-07-2023,Wraps,Paneer Wrap,18
01-07-2023,Wraps,Aloo Wrap,44
01-07-2023,Wraps,Hummus Wrap,33
01-07-2023,Pastas,Veg Alfredo Pasta,10
01-07-2023,Pastas,Veg Arrabbiata Pasta,39
01-07-2023,Pastas,Pesto Veg Pasta,15
01-07-2023,Pastas,Veg Mac and Cheese,12
01-07-2023,Salads,Greek Salad,17
01-07-2023,Salads,Caesar Salad,45
01-07-2023,Salads,Garden Salad,48
01-07-2023,Salads,Pasta Salad,50
01-07-2023,Fries,Classic Fries,44
01-07-2023,Fries,Cheese Fries,8
01-07-2023,Fries,Masala Fries,33
01-07-2023,Fries,Peri Peri Fries,39
01-07-2023,Beverages,Cold Coffee,11
01-07-2023,Beverages,Lemonade,38
01-07-2023,Beverages,Mango Smoothie,7
01-07-2023,Beverages,Green Tea,50
01-07-2023,Desserts,Brownie,29
01-07-2023,Desserts,Ice Cream Sundae,42
01-07-2023,Desserts,Fruit Salad,33
01-07-2023,Desserts,Chocolate Cake,6
02-07-2023,Veg Burgers,Classic Veg Burger,41
02-07-2023,Veg Burgers,Cheese Veg Burger,11
02-07-2023,Veg Burgers,Spicy Veg Burger,33
02-07-2023,Veg Burgers,Aloo Tikki Burger,49
02-07-2023,Veg Pizzas,Margherita Pizza,18
02-07-2023,Veg Pizzas,Veggie Delight Pizza,35
02-07-2023,Veg Pizzas,Paneer Pizza,24
02-07-2023,Veg Pizzas,Farmhouse Pizza,34
02-07-2023,Sandwiches,Veg Club Sandwich,5
02-07-2023,Sandwiches,Paneer Tikka Sandwich,32
02-07-2023,Sandwiches,Grilled Veg Sandwich,24
02-07-2023,Sandwiches,Cucumber Sandwich,5
02-07-2023,Wraps,Veggie Wrap,43
02-07-2023,Wraps,Paneer Wrap,30
02-07-2023,Wraps,Aloo Wrap,8
02-07-2023,Wraps,Hummus Wrap,37
02-07-2023,Pastas,Veg Alfredo Pasta,16
02-07-2023,Pastas,Veg Arrabbiata Pasta,50
02-07-2023,Pastas,Pesto Veg Pasta,43
02-07-2023,Pastas,Veg Mac and Cheese,22
02-07-2023,Salads,Greek Salad,8
02-07-2023,Salads,Caesar Salad,35
02-07-2023,Salads,Garden Salad,9
02-07-2023,Salads,Pasta Salad,47
02-07-2023,Fries,Classic Fries,41
02-07-2023,Fries,Cheese Fries,24
02-07-2023,Fries,Masala Fries,49
02-07-2023,Fries,Peri Peri Fries,22
02-07-2023,Beverages,Cold Coffee,19
02-07-2023,Beverages,Lemonade,40
02-07-2023,Beverages,Mango Smoothie,25
02-07-2023,Beverages,Green Tea,23
02-07-2023,Desserts,Brownie,25
02-07-2023,Desserts,Ice Cream Sundae,37
02-07-2023,Desserts,Fruit Salad,38
02-07-2023,Desserts,Chocolate Cake,7
03-07-2023,Veg Burgers,Classic Veg Burger,37
03-07-2023,Veg Burgers,Cheese Veg Burger,29
03-07-2023,Veg Burgers,Spicy Veg Burger,20
03-07-2023,Veg Burgers,Aloo Tikki Burger,5
03-07-2023,Veg Pizzas,Margherita Pizza,22
03-07-2023,Veg Pizzas,Veggie Delight Pizza,39
03-07-2023,Veg Pizzas,Paneer Pizza,33
03-07-2023,Veg Pizzas,Farmhouse Pizza,45
03-07-2023,Sandwiches,Veg Club Sandwich,10
03-07-2023,Sandwiches,Paneer Tikka Sandwich,33
03-07-2023,Sandwiches,Grilled Veg Sandwich,45
03-07-2023,Sandwiches,Cucumber Sandwich,49
03-07-2023,Wraps,Veggie Wrap,16
03-07-2023,Wraps,Paneer Wrap,16
03-07-2023,Wraps,Aloo Wrap,43
03-07-2023,Wraps,Hummus Wrap,17
03-07-2023,Pastas,Veg Alfredo Pasta,27
03-07-2023,Pastas,Veg Arrabbiata Pasta,10
03-07-2023,Pastas,Pesto Veg Pasta,33
03-07-2023,Pastas,Veg Mac and Cheese,36
03-07-2023,Salads,Greek Salad,16
03-07-2023,Salads,Caesar Salad,45
03-07-2023,Salads,Garden Salad,37
03-07-2023,Salads,Pasta Salad,5
03-07-2023,Fries,Classic Fries,50
03-07-2023,Fries,Cheese Fries,6
03-07-2023,Fries,Masala Fries,18
03-07-2023,Fries,Peri Peri Fries,15
03-07-2023,Beverages,Cold Coffee,18
03-07-2023,Beverages,Lemonade,30
03-07-2023,Beverages,Mango Smoothie,28
03-07-2023,Beverages,Green Tea,21
03-07-2023,Desserts,Brownie,16
03-07-2023,Desserts,Ice Cream Sundae,28
03-07-2023,Desserts,Fruit Salad,27
03-07-2023,Desserts,Chocolate Cake,42
04-07-2023,Veg Burgers,Classic Veg Burger,50
04-07-2023,Veg Burgers,Cheese Veg Burger,11
04-07-2023,Veg Burgers,Spicy Veg Burger,16
04-07-2023,Veg Burgers,Aloo Tikki Burger,12
04-07-2023,Veg Pizzas,Margherita Pizza,13
04-07-2023,Veg Pizzas,Veggie Delight Pizza,43
04-07-2023,Veg Pizzas,Paneer Pizza,20
04-07-2023,Veg Pizzas,Farmhouse Pizza,13
04-07-2023,Sandwiches,Veg Club Sandwich,39
04-07-2023,Sandwiches,Paneer Tikka Sandwich,28
04-07-2023,Sandwiches,Grilled Veg Sandwich,45
04-07-2023,Sandwiches,Cucumber Sandwich,47
04-07-2023,Wraps,Veggie Wrap,22
04-07-2023,Wraps,Paneer Wrap,43
04-07-2023,Wraps,Aloo Wrap,24
04-07-2023,Wraps,Hummus Wrap,13
04-07-2023,Pastas,Veg Alfredo Pasta,18
04-07-2023,Pastas,Veg Arrabbiata Pasta,17
04-07-2023,Pastas,Pesto Veg Pasta,34
04-07-2023,Pastas,Veg Mac and Cheese,13
04-07-2023,Salads,Greek Salad,24
04-07-2023,Salads,Caesar Salad,38
04-07-2023,Salads,Garden Salad,26
04-07-2023,Salads,Pasta Salad,40
04-07-2023,Fries,Classic Fries,45
04-07-2023,Fries,Cheese Fries,15
04-07-2023,Fries,Masala Fries,25
04-07-2023,Fries,Peri Peri Fries,48
04-07-2023,Beverages,Cold Coffee,13
04-07-2023,Beverages,Lemonade,5
04-07-2023,Beverages,Mango Smoothie,24
04-07-2023,Beverages,Green Tea,18
04-07-2023,Desserts,Brownie,34
04-07-2023,Desserts,Ice Cream Sundae,30
04-07-2023,Desserts,Fruit Salad,42
04-07-2023,Desserts,Chocolate Cake,14
05-07-2023,Veg Burgers,Classic Veg Burger,28
05-07-2023,Veg Burgers,Cheese Veg Burger,12
05-07-2023,Veg Burgers,Spicy Veg Burger,33
05-07-2023,Veg Burgers,Aloo Tikki Burger,14
05-07-2023,Veg Pizzas,Margherita Pizza,23
05-07-2023,Veg Pizzas,Veggie Delight Pizza,35
05-07-2023,Veg Pizzas,Paneer Pizza,44
05-07-2023,Veg Pizzas,Farmhouse Pizza,17
